clause_id,clause_type,category,standard_text,plain_english_summary,risk_level,is_required,version,tags,metadata,active
LC-295-a,entire_agreement,general,This Agreement contains the entire understanding between the parties and may only be modified in writing.,Agreement is entire and requires written changes.,low,TRUE,1,['entire_agreement'],{},TRUE
LC-296-a,audit,compliance,"Company may audit Influencer's accounts and books for seven years after termination, with rights to correct discrepancies and terminate for illegal payments.",Allows Company to audit books for 7 years.,high,TRUE,1,"['audit', 'compliance']",{},TRUE
LC-341-a,scope_of_work,operational,"If Content is delivered in compliance with the campaign details and creative treatment, Influencer shall not be obligated to reshoot, but must accommodate reasonable non-material edit requests.","No reshoot if the content follows the brief, but reasonable edits are required.",medium,TRUE,1,"['reshoot', 'edits', 'compliance']",{},TRUE
LC-360-c,warranty,information_protection,"Influencer warrants that, excluding Marks and materials provided by [PARTY A], the Content will be original works created specifically for the campaign, will not infringe third-party rights, will not contain prohibited content such as profanity, nudity, illicit drugs, weapons, or defamatory or disparaging material, and will reflect Influencer's honest opinion based on actual use of the product with true and accurate statements.","Content must be original, rights-cleared, safe, and truthful.",high,TRUE,1,"['originality', 'prohibited_content', 'honest_opinion']",{},TRUE
LC-370-a,indemnification,liability,"Each party shall indemnify and hold the other harmless from third-party claims, losses, damages, settlements, costs, and expenses arising from that party's negligence or willful misconduct or breach of any representation, warranty, or provision of the Agreement; when Influencer is the indemnifying party, client is also an indemnified party.",Mutual indemnity covers breach and negligence; client is protected when Influencer is at fault.,high,TRUE,1,"['indemnity', 'negligence', 'breach']",{},TRUE
LC-400-a,deliverables,operational,"[PARTY B] shall create and publish one (1) TikTok video as specified in the Summary, promoting [PARTY A] and the Products.",Talent must create and post one TikTok video as required.,medium,TRUE,1,"['deliverable', 'tiktok', 'content']",{},TRUE
LC-810-b,representations_warranties,liability,Company represents and warrants that Company has full power and authority to enter into this Agreement and to grant the rights granted herein.,Company confirms they have authority to sign and grant rights.,medium,TRUE,1,"['warranty', 'authority', 'company']",{},TRUE
LC-300-a,intellectual_property,information_protection,"Influencer owns all right, title, and interest in and to the Content created for the campaign, but may not use such Content for any commercial purpose, including in connection with any other marketing campaign, at any time.",Influencer owns the content but cannot reuse it commercially outside this deal.,medium,TRUE,1,"['content_ownership', 'ip', 'usage']",{},TRUE
LC-300-b,intellectual_property,information_protection,"[PARTY A] and its client own all right, title, and interest in and to their respective names, logos, and other trademarks (Marks).",Agency and client keep ownership of their trademarks.,low,TRUE,1,"['marks', 'ip']",{},TRUE
LC-301-a,intellectual_property,information_protection,"Influencer grants [PARTY A]'s client the exclusive, worldwide, royalty-free right and license to reproduce, distribute, and display the Content and Influencer's name, image, likeness, voice, and social media handles contained therein for the License Periods and Licensed Uses set forth in the campaign details, in connection with the campaign.",Client gets an exclusive worldwide license to use the content and likeness for specified periods and uses.,high,TRUE,1,"['license', 'exclusive', 'likeness']",{},TRUE
LC-301-b,intellectual_property,information_protection,"Client is not obligated to take down any Content published on social media platforms during the License Period in accordance with the granted licenses, but all other forms of usage must be removed after the term.",Client may keep social posts live during the license period; other uses end when the license ends.,medium,TRUE,1,"['social_media', 'takedown', 'license_term']",{},TRUE
LC-302-a,intellectual_property,information_protection,Influencer shall only use [PARTY A] and client Marks in connection with providing the Services as approved by them.,Influencer can only use brand marks as approved for this campaign.,medium,TRUE,1,"['marks_usage', 'brand']",{},TRUE
LC-302-b,intellectual_property,information_protection,"If the Licensed Uses include paid media, Influencer shall timely take all steps required to whitelist the Content on the applicable social media platforms and analytics platforms in connection with the Posts.",Influencer must cooperate with whitelisting for paid media.,medium,TRUE,1,"['whitelisting', 'paid_media']",{},TRUE
LC-310-a,intellectual_property,information_protection,"Client may use the Posts organically on its owned and operated social media channels, websites, and e-newsletters for one month, and in paid digital media, including boosting and darkposting, for two weeks, as specified in the campaign details.",Defines client's organic and paid media usage periods.,medium,TRUE,1,"['usage_term', 'organic', 'paid_media']",{},TRUE
LC-311-a,exclusivity,relationship,"Influencer shall not promote or endorse, whether in a paid or organic capacity, the competitor brands specified in the campaign details for the exclusivity period set forth therein.",Influencer may not work with named competitors during the exclusivity window.,medium,TRUE,1,"['exclusivity', 'competitors']",{},TRUE
LC-312-a,exclusivity,relationship,The exclusivity period runs from one day prior to Influencer's publication of the first Post through one day after Influencer's publication of the last Post.,Exclusivity applies from one day before to one day after the campaign post.,medium,TRUE,1,['exclusivity_period'],{},TRUE
LC-419-a,compliance,compliance,"[PARTY B] shall abide by rules of fairness, honesty, integrity, respect, and inclusion, and refrain from human rights abuses or corrupt or unethical practices including discrimination, harassment, forced labor, corruption, money laundering, and uncompetitive conduct.","Talent must follow ethics, inclusion, anti-corruption and anti-abuse rules.",high,TRUE,1,"['dei', 'ethics', 'anti_corruption']",{},TRUE
LC-420-a,intellectual_property,information_protection,[PARTY B] retains full and exclusive ownership of all Content created without using any intellectual property owned by third parties or by [PARTY A].,Talent owns all original content they create that does not contain third-party or brand IP.,medium,TRUE,1,"['ownership', 'original_content']",{},TRUE
LC-431-a,payment_terms,financial,"[PARTY B] shall submit an invoice on the live date agreed between the parties, and [PARTY A] shall make payment within thirty (30) days of receiving the invoice.",Talent invoices on the live date and is paid within 30 days.,medium,TRUE,1,"['invoice', 'net30']",{},TRUE
LC-811-a,representations_warranties,liability,"Influencer represents and warrants that all Content created under this Agreement will be original, will not infringe any third-party intellectual property rights, and will not violate any applicable laws.",Influencer guarantees content is original and legal.,high,TRUE,1,"['warranty', 'originality', 'ip', 'influencer']",{},TRUE
LC-812-a,representations_warranties,liability,Each Party represents and warrants that the execution and performance of this Agreement will not conflict with or violate any other agreement to which such Party is bound.,Both parties confirm no conflicting agreements exist.,medium,TRUE,1,"['warranty', 'no_conflict', 'mutual']",{},TRUE
LC-813-a,representations_warranties,liability,"Influencer represents and warrants that Influencer will comply with all applicable laws, regulations, and industry guidelines, including FTC Endorsement Guides.",Influencer commits to legal and regulatory compliance.,high,TRUE,1,"['warranty', 'compliance', 'ftc', 'influencer']",{},TRUE
LC-303-a,deliverables,operational,"Influencer shall provide the services set forth in the campaign details, including producing photo and/or video content for the campaign to be posted on Influencer's social media channels, and/or attending a client-branded event as specified.",Defines the overall services Influencer must provide (content and possibly event attendance).,medium,TRUE,1,"['services', 'scope_of_work']",{},TRUE
LC-304-a,deliverables,operational,Influencer shall participate in one briefing call with the creative team prior to producing Content if requested.,A pre-production briefing call may be required.,low,TRUE,1,"['briefing', 'pre_production']",{},TRUE
LC-305-a,deliverables,operational,"Influencer shall submit one Creative Treatment based on the creative brief, outlining the creative concept, proposed filming backdrop, and specific products to feature.",Influencer must prepare and submit a creative treatment for approval.,medium,TRUE,1,"['creative_treatment', 'brief']",{},TRUE
LC-306-a,deliverables,operational,"Influencer shall disseminate one TikTok Post on the specified handle including required tags, mentions, and product name in content and caption, and must include the specified campaign partner text for the entirety of the video content.",Defines the required TikTok post and mandatory tags/text.,medium,TRUE,1,"['tiktok', 'tags', 'caption']",{},TRUE
LC-307-a,deliverables,operational,"Influencer shall provide clean video assets without music, text overlays, or graphics to [PARTY A] within 20–24 hours after the Post goes live.",Clean version of the video must be supplied within 20–24 hours.,medium,TRUE,1,"['clean_assets', 'postproduction']",{},TRUE
LC-308-a,deliverables,operational,Influencer shall provide screenshots of TikTok metrics to [PARTY A] within 20–24 hours after the Post goes live.,Performance metrics screenshots must be sent within 20–24 hours.,medium,TRUE,1,"['metrics', 'analytics']",{},TRUE
LC-309-a,deliverables,operational,"Influencer shall post the Content according to the schedule set forth in the campaign details, and shall not publish any Content outside of the agreed-upon schedule.",Influencer must follow the agreed posting schedule and not post early or late.,medium,TRUE,1,"['schedule', 'posting']",{},TRUE
LC-320-a,payment_terms,financial,"Influencer shall be paid a fee of [AMOUNT], due no later than sixty (60) days after the last day of the month in which the last Post is published by Influencer or, if no Posts are to be published, the month in which the last Influencer materials are delivered.",Defines the total fee and timing of payment after campaign completion.,medium,TRUE,1,"['fee', 'net_60']",{},TRUE
LC-320-b,payment_terms,financial,"Payment of the Fee is conditioned on Influencer completing all Services as set forth in the Agreement and not being in uncured material breach, if capable of cure.",Payment is only due if the Influencer completes services and is not in material breach.,medium,TRUE,1,"['condition_precedent', 'payment']",{},TRUE
LC-320-c,payment_terms,financial,"Influencer is solely responsible for all taxes, withholdings, and other statutory or contractual obligations related to the Fee, and [PARTY A] shall not provide any benefits such as social security, workers' compensation, disability, health, or unemployment insurance.",Influencer handles their own taxes and benefits; the agency does not.,medium,TRUE,1,"['taxes', 'benefits', 'independent_contractor']",{},TRUE
LC-330-a,scope_of_work,operational,"Posts shall remain on Influencer's social channels for no less than one (1) year, unless directed by [PARTY A] to remove them earlier.",Content must stay live for at least a year unless asked to remove it.,medium,TRUE,1,"['post_duration', 'social_media']",{},TRUE
LC-331-a,scope_of_work,operational,Influencer shall validate social media accounts in the analytics platform used by [PARTY A] so metrics can be retrieved and shared with the client on a read-only basis.,Influencer must connect their accounts to the analytics platform.,medium,TRUE,1,"['analytics', 'account_access']",{},TRUE
LC-437-a,payment_terms,financial,"If [PARTY B] fails to perform the Services required under the Agreement for reasons not caused by an Event of Force Majeure, [PARTY A] shall owe no compensation.",Talent forfeits payment if they fail to perform without a valid force majeure event.,high,TRUE,1,"['nonperformance', 'no_pay']",{},TRUE
LC-449-a,exclusivity,relationship,"[PARTY B] shall not misrepresent the source of anything in the Content, including impersonating another individual or entity.",Talent may not impersonate others or misrepresent content sources.,high,TRUE,1,"['impersonation', 'misrepresentation']",{},TRUE
